hours,p_seed,p_int,e_pep,irreversibility
55.983967935871746,0.9918179365982714,0.8315697675103224,0.08789704477561665,0.9121029552243833
56.17635270541082,0.99204882734647,0.8368903714027498,0.08513284199271358,0.9148671580072865
56.368737474949896,0.9922732533167941,0.8420748201866615,0.08243962591411194,0.9175603740858881
56.56112224448898,0.9924913926925407,0.8471245829245235,0.07981658182609491,0.920183418173905
56.75350701402805,0.9927034189032954,0.8520412475233698,0.07726283773183215,0.9227371622681678
56.945891783567134,0.9929095007429425,0.8568265111088909,0.07477746911123045,0.9252225308887696
57.13827655310621,0.9931098024852498,0.8614821706122564,0.07235950357550938,0.9276404964244906
57.33066132264529,0.9933044839970441,0.8660101135986735,0.07000792540199341,0.9299920745980066
57.523046092184366,0.9934937008490018,0.8704123093628637,0.06772167993651733,0.9322783200634827
57.71543086172345,0.9936776044240749,0.8746908003129923,0.06549967785267014,0.9345003221473298
57.90781563126252,0.9938563420235813,0.8788476936610882,0.06334079925884432,0.9366592007411557
58.100200400801604,0.9940300569709841,0.8828851534346829,0.06124389764571571,0.9387561023542843
58.29258517034068,0.9941988887133882,0.8868053928212791,0.05920780366833573,0.9407921963316642
58.48496993987976,0.9943629729207832,0.8906106668543554,0.057231328758469834,0.9427686712415302
58.677354709418836,0.994522441583063,0.8943032654469038,0.055313268564169765,0.9446867314358303
58.86973947895792,0.9946774231048542,0.8978855067760164,0.05345240621480741,0.9465475937851926
59.06212424849699,0.9948280423981823,0.9013597310197577,0.05164751541093907,0.948352484589061
59.254509018036075,0.9949744209730128,0.9047282944454944,0.04989736333939703,0.950102636660603
59.44689378757515,0.9951166770256954,0.9079935638469959,0.04820071341493911,0.9517992865850609
59.63927855711423,0.9952549255253479,0.911157911325963,0.04655632785061194,0.9534436721493881
59.831663326653306,0.9953892782982154,0.9142237094121697,0.04496297005971821,0.9550370299402818
